operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP3A_00102	CP016816.2	-	105373	107621	44	296	ISO_078319,ISO_078285,ISO_078303,ISO_078427,ISO_078333,ISO_078381,ISO_078274,ISO_078323,ISO_078369,ISO_078428,ISO_078298,ISO_078388,ISO_078311,ISO_078314,ISO_078327,ISO_078396,ISO_078429,ISO_078324,ISO_078335,ISO_078344,ISO_078355,ISO_078365,ISO_078372,ISO_078304,ISO_078318,ISO_078426,ISO_078527,ISO_078583,ISO_078544,ISO_078528,ISO_078550,ISO_078630,ISO_078660,ISO_078737,ISO_078791,ISO_078823,ISO_078990,ISO_079009,ISO_079126,ISO_079075,ISO_079104,ISO_079115,ISO_079102,ISO_079116	2248	107621	105373	1	JCVISYN3A_0163	alaRS	0			1	JCVISYN3A_0163	alaRS	isoform_gene_combined
OP3A_00103	CP016816.2	-	107632	108306	27	218	ISO_079172,ISO_079192,ISO_079196,ISO_079201,ISO_079208,ISO_079216,ISO_079307,ISO_079261,ISO_079158,ISO_079163,ISO_079179,ISO_079184,ISO_079223,ISO_079246,ISO_079197,ISO_079272,ISO_079177,ISO_079235,ISO_079160,ISO_079204,ISO_079259,ISO_079189,ISO_079260,ISO_079263,ISO_079267,ISO_079281,ISO_079268	674	108306	107632	2	JCVISYN3A_0163,JCVISYN3A_0164	alaRS,JCVISYN3A_0164	0			2	JCVISYN3A_0163,JCVISYN3A_0164	alaRS,JCVISYN3A_0164	isoform_operon
OP3A_00104	CP016816.2	-	108319	108696	3	17	ISO_079377,ISO_079378,ISO_079384	377	108696	108319	1	JCVISYN3A_0164	JCVISYN3A_0164	0			1	JCVISYN3A_0164	JCVISYN3A_0164	isoform_operon
OP3A_00105	CP016816.2	+	108917	109221	1	5	ISO_015660	304	108917	109221	1	JCVISYN3A_0165	amiC	0			1	JCVISYN3A_0165	amiC	isoform_operon
OP3A_00106	CP016816.2	+	109476	110226	11	65	ISO_015866,ISO_015889,ISO_015904,ISO_015916,ISO_016018,ISO_016039,ISO_016050,ISO_016053,ISO_016061,ISO_016065,ISO_016068	750	109476	110226	2	JCVISYN3A_0165,JCVISYN3A_0166	amiC,JCVISYN3A_0166	0			1	JCVISYN3A_0165	amiC	isoform_operon_merged
OP3A_00107	CP016816.2	+	110236	110917	2	10	ISO_016114,ISO_016203	681	110236	110917	1	JCVISYN3A_0166	JCVISYN3A_0166	0			1	JCVISYN3A_0166	JCVISYN3A_0166	isoform_gene_combined
OP3A_00108	CP016816.2	+	112341	112643	1	6	ISO_016489	302	112341	112643	1	JCVISYN3A_0167	amiE	0			1	JCVISYN3A_0167	amiE	isoform_operon
OP3A_00109	CP016816.2	-	112671	112801	1	5	ISO_079502	130	112801	112671	0			1	JCVISYN3A_0167	amiE	1			isoform_operon
OP3A_00110	CP016816.2	-	113458	114094	4	27	ISO_079609,ISO_079742,ISO_079741,ISO_079738	636	114094	113458	0			1	JCVISYN3A_0168	amiF	1			isoform_operon
OP3A_00111	CP016816.2	+	113807	114273	1	9	ISO_016699	466	113807	114273	1	JCVISYN3A_0168	amiF	0			1	JCVISYN3A_0168	amiF	isoform_operon
OP3A_00112	CP016816.2	-	115249	115805	1	6	ISO_079850	556	115805	115249	0			1	JCVISYN3A_0169	amiA	1			isoform_operon
OP3A_00113	CP016816.2	+	115324	117866	44	334	ISO_016891,ISO_017025,ISO_017054,ISO_017091,ISO_017097,ISO_017168,ISO_017192,ISO_017210,ISO_017226,ISO_017270,ISO_017271,ISO_017275,ISO_017280,ISO_017277,ISO_017281,ISO_017283,ISO_017287,ISO_017288,ISO_017293,ISO_017297,ISO_017299,ISO_017304,ISO_017303,ISO_017314,ISO_017313,ISO_017317,ISO_017319,ISO_017318,ISO_017322,ISO_017325,ISO_017329,ISO_017327,ISO_017340,ISO_017342,ISO_017341,ISO_017343,ISO_017345,ISO_017349,ISO_017351,ISO_017352,ISO_017353,ISO_017356,ISO_017364,ISO_017366	2542	115324	117866	1	JCVISYN3A_0169	amiA	0			1	JCVISYN3A_0169	amiA	isoform_gene_combined
OP3A_00114	CP016816.2	+	118014	118298	5	69	ISO_017400,ISO_017401,ISO_017398,ISO_017396,ISO_017397	284	118014	118298	0			0			0			isoform_operon
OP3A_00115	CP016816.2	-	118266	118440	1	6	ISO_079865	174	118440	118266	0			0			0			isoform_operon
OP3A_00116	CP016816.2	+	118337	118739	6	84	ISO_017446,ISO_017459,ISO_017464,ISO_017460,ISO_017469,ISO_017479	402	118337	118739	0			1	JCVISYN3A_0195	potC	1			isoform_operon
OP3A_00117	CP016816.2	-	118902	120783	5	49	ISO_079891,ISO_079882,ISO_079890,ISO_079892,ISO_080117	1881	120783	118902	1	JCVISYN3A_0195	potC	0			1	JCVISYN3A_0195	potC	isoform_gene_combined
OP3A_00118	CP016816.2	-	122645	123689	21	141	ISO_080382,ISO_080447,ISO_080461,ISO_080481,ISO_080514,ISO_080567,ISO_080565,ISO_080592,ISO_080595,ISO_080615,ISO_080678,ISO_080623,ISO_080618,ISO_080548,ISO_080566,ISO_080599,ISO_080674,ISO_080695,ISO_080715,ISO_080675,ISO_080679	1044	123689	122645	2	JCVISYN3A_0196,JCVISYN3A_0197	potB,potA	0			2	JCVISYN3A_0196,JCVISYN3A_0197	potB,potA	isoform_operon_merged
OP3A_00119	CP016816.2	-	123696	123951	1	6	ISO_080781	255	123951	123696	1	JCVISYN3A_0197	potA	0			1	JCVISYN3A_0197	potA	isoform_operon
OP3A_00120	CP016816.2	-	123963	124973	48	527	ISO_080871,ISO_080873,ISO_080883,ISO_080897,ISO_080907,ISO_080930,ISO_080947,ISO_080965,ISO_080863,ISO_080901,ISO_080933,ISO_080982,ISO_081002,ISO_080917,ISO_080964,ISO_080972,ISO_080948,ISO_080865,ISO_080966,ISO_080874,ISO_080973,ISO_080984,ISO_080977,ISO_080967,ISO_080954,ISO_080963,ISO_080951,ISO_080968,ISO_081033,ISO_081048,ISO_081059,ISO_081080,ISO_081073,ISO_081003,ISO_081030,ISO_081042,ISO_081051,ISO_081009,ISO_081017,ISO_081026,ISO_081034,ISO_081049,ISO_081062,ISO_081035,ISO_081110,ISO_081106,ISO_081114,ISO_081115	1010	124973	123963	3	JCVISYN3A_0198,JCVISYN3A_0199,JCVISYN3A_0200	rplT,rpmI,infC	0			3	JCVISYN3A_0198,JCVISYN3A_0199,JCVISYN3A_0200	rplT,rpmI,infC	isoform_operon_merged
OP3A_00121	CP016816.2	-	125030	125371	4	32	ISO_081172,ISO_081148,ISO_081164,ISO_081173	341	125371	125030	1	JCVISYN3A_0200	infC	0			1	JCVISYN3A_0200	infC	isoform_operon
OP3A_00122	CP016816.2	-	125412	126190	26	287	ISO_081191,ISO_081215,ISO_081228,ISO_081217,ISO_081218,ISO_081254,ISO_081244,ISO_081249,ISO_081258,ISO_081261,ISO_081267,ISO_081271,ISO_081301,ISO_081308,ISO_081273,ISO_081251,ISO_081264,ISO_081279,ISO_081319,ISO_081328,ISO_081309,ISO_081300,ISO_081321,ISO_081307,ISO_081313,ISO_081330	778	126190	125412	1	JCVISYN3A_0201	def	0			1	JCVISYN3A_0201	def	isoform_operon
OP3A_00123	CP016816.2	+	126258	126816	0	0		558	126258	126816	1	JCVISYN3A_0202	rsmD	0			1	JCVISYN3A_0202	rsmD	rescue_single
OP3A_00124	CP016816.2	+	126822	127592	8	56	ISO_017576,ISO_017587,ISO_017607,ISO_017611,ISO_017617,ISO_017638,ISO_017673,ISO_017669	770	126822	127592	1	JCVISYN3A_0203	gmk	0			1	JCVISYN3A_0203	gmk	isoform_gene_combined
OP3A_00125	CP016816.2	+	127923	129324	137	1630	ISO_017741,ISO_017743,ISO_017750,ISO_017752,ISO_017754,ISO_017755,ISO_017756,ISO_017757,ISO_017762,ISO_017789,ISO_017790,ISO_017794,ISO_017786,ISO_017795,ISO_017797,ISO_017796,ISO_017788,ISO_017801,ISO_017791,ISO_017818,ISO_017824,ISO_017825,ISO_017835,ISO_017846,ISO_017853,ISO_017855,ISO_017856,ISO_017865,ISO_017867,ISO_017879,ISO_017881,ISO_017891,ISO_017900,ISO_017909,ISO_017922,ISO_017923,ISO_017926,ISO_017937,ISO_017936,ISO_017932,ISO_017939,ISO_017941,ISO_017934,ISO_017933,ISO_017944,ISO_017982,ISO_017987,ISO_017996,ISO_018002,ISO_018007,ISO_018000,ISO_018009,ISO_018010,ISO_018006,ISO_018004,ISO_018018,ISO_018026,ISO_018034,ISO_018035,ISO_018043,ISO_018044,ISO_018048,ISO_018057,ISO_018060,ISO_018087,ISO_018097,ISO_018088,ISO_018092,ISO_018089,ISO_018099,ISO_018105,ISO_018146,ISO_018147,ISO_018151,ISO_018152,ISO_018153,ISO_018148,ISO_018149,ISO_018159,ISO_018155,ISO_018156,ISO_018162,ISO_018166,ISO_018157,ISO_018165,ISO_018168,ISO_018170,ISO_018169,ISO_018171,ISO_018172,ISO_018181,ISO_018185,ISO_018183,ISO_018186,ISO_018192,ISO_018194,ISO_018197,ISO_018195,ISO_018201,ISO_018200,ISO_018206,ISO_018209,ISO_018210,ISO_018212,ISO_018218,ISO_018221,ISO_018223,ISO_018224,ISO_018226,ISO_018228,ISO_018231,ISO_018236,ISO_018234,ISO_018233,ISO_018241,ISO_018244,ISO_018247,ISO_018252,ISO_018253,ISO_018257,ISO_018262,ISO_018261,ISO_018268,ISO_018273,ISO_018274,ISO_018275,ISO_018277,ISO_018276,ISO_018284,ISO_018286,ISO_018288,ISO_018293,ISO_018295,ISO_018297,ISO_018299,ISO_018304,ISO_018306	1401	127923	129324	1	JCVISYN3A_0213	eno	0			1	JCVISYN3A_0213	eno	isoform_operon_merged
OP3A_00126	CP016816.2	+	130128	130480	9	55	ISO_018345,ISO_018348,ISO_018355,ISO_018358,ISO_018363,ISO_018356,ISO_018391,ISO_018404,ISO_018438	352	130128	130480	2	JCVISYN3A_0214,JCVISYN3A_0215	pgpA,yrrK%3B yqgF	0			2	JCVISYN3A_0214,JCVISYN3A_0215	pgpA,yrrK%3B yqgF	isoform_operon
OP3A_00127	CP016816.2	+	130580	131207	74	776	ISO_018580,ISO_018592,ISO_018596,ISO_018597,ISO_018603,ISO_018621,ISO_018650,ISO_018652,ISO_018645,ISO_018670,ISO_018688,ISO_018698,ISO_018712,ISO_018715,ISO_018729,ISO_018737,ISO_018739,ISO_018744,ISO_018751,ISO_018742,ISO_018755,ISO_018762,ISO_018763,ISO_018776,ISO_018785,ISO_018786,ISO_018789,ISO_018799,ISO_018792,ISO_018793,ISO_018800,ISO_018803,ISO_018796,ISO_018811,ISO_018817,ISO_018819,ISO_018821,ISO_018825,ISO_018827,ISO_018829,ISO_018831,ISO_018840,ISO_018838,ISO_018844,ISO_018847,ISO_018849,ISO_018855,ISO_018863,ISO_018868,ISO_018875,ISO_018882,ISO_018887,ISO_018891,ISO_018894,ISO_018890,ISO_018899,ISO_018915,ISO_018917,ISO_018923,ISO_018925,ISO_018927,ISO_018930,ISO_018933,ISO_018938,ISO_018944,ISO_018941,ISO_018945,ISO_018950,ISO_018959,ISO_018961,ISO_018967,ISO_018976,ISO_018981,ISO_018988	627	130580	131207	2	JCVISYN3A_0215,JCVISYN3A_0216	yrrK%3B yqgF,hptA	0			2	JCVISYN3A_0215,JCVISYN3A_0216	yrrK%3B yqgF,hptA	isoform_operon
OP3A_00128	CP016816.2	-	131174	132953	150	1758	ISO_081401,ISO_081436,ISO_081458,ISO_081499,ISO_081389,ISO_081413,ISO_081432,ISO_081491,ISO_081726,ISO_081547,ISO_081459,ISO_081412,ISO_081454,ISO_081727,ISO_081384,ISO_081393,ISO_081397,ISO_081400,ISO_081403,ISO_081409,ISO_081418,ISO_081423,ISO_081425,ISO_081429,ISO_081434,ISO_081441,ISO_081444,ISO_081449,ISO_081460,ISO_081492,ISO_081525,ISO_081576,ISO_081387,ISO_081408,ISO_081475,ISO_081740,ISO_081426,ISO_081451,ISO_081464,ISO_081410,ISO_081427,ISO_081446,ISO_081457,ISO_081455,ISO_081468,ISO_081461,ISO_081465,ISO_081456,ISO_081462,ISO_081731,ISO_081584,ISO_081717,ISO_081733,ISO_081718,ISO_081587,ISO_081647,ISO_081734,ISO_081621,ISO_081715,ISO_081744,ISO_081722,ISO_081737,ISO_081678,ISO_081720,ISO_081754,ISO_081764,ISO_081710,ISO_081738,ISO_081716,ISO_081742,ISO_081848,ISO_081828,ISO_081839,ISO_081844,ISO_081872,ISO_081878,ISO_081891,ISO_081905,ISO_082004,ISO_082239,ISO_081835,ISO_081823,ISO_081864,ISO_081913,ISO_081869,ISO_081840,ISO_081875,ISO_081845,ISO_081876,ISO_082030,ISO_082077,ISO_081981,ISO_082012,ISO_082235,ISO_081995,ISO_082006,ISO_082017,ISO_082024,ISO_082037,ISO_082052,ISO_082065,ISO_082076,ISO_082096,ISO_082105,ISO_082117,ISO_082122,ISO_082168,ISO_082184,ISO_082198,ISO_082221,ISO_082244,ISO_081982,ISO_082148,ISO_082204,ISO_082141,ISO_082031,ISO_082240,ISO_082129,ISO_082222,ISO_082057,ISO_082236,ISO_082230,ISO_082124,ISO_082206,ISO_082231,ISO_082207,ISO_082131,ISO_082232,ISO_082245,ISO_082213,ISO_082241,ISO_082225,ISO_082254,ISO_082214,ISO_082237,ISO_082238,ISO_082246,ISO_082247,ISO_082216,ISO_082233,ISO_082234,ISO_082227,ISO_082347,ISO_082338,ISO_082344,ISO_082318,ISO_082341,ISO_082358,ISO_082362,ISO_082339	1779	132953	131174	1	JCVISYN3A_0218	glpK	0			1	JCVISYN3A_0218	glpK	isoform_operon
OP3A_00129	CP016816.2	+	131372	131678	1	5	ISO_019023	306	131372	131678	0			1	JCVISYN3A_0218	glpK	1			isoform_operon
OP3A_00130	CP016816.2	+	132893	133086	5	51	ISO_019113,ISO_019116,ISO_019120,ISO_019122,ISO_019124	193	132893	133086	0			0			0			isoform_operon
OP3A_00131	CP016816.2	+	133482	133987	3	22	ISO_019175,ISO_019243,ISO_019244	505	133482	133987	1	JCVISYN3A_0220	pfkA	0			1	JCVISYN3A_0220	pfkA	isoform_gene_combined
OP3A_00132	CP016816.2	+	134314	135880	86	1118	ISO_019298,ISO_019302,ISO_019303,ISO_019297,ISO_019534,ISO_019574,ISO_019593,ISO_019625,ISO_019640,ISO_019641,ISO_019647,ISO_019658,ISO_019662,ISO_019672,ISO_019684,ISO_019692,ISO_019705,ISO_019709,ISO_019715,ISO_019719,ISO_019710,ISO_019711,ISO_019712,ISO_019718,ISO_019727,ISO_019729,ISO_019740,ISO_019750,ISO_019756,ISO_019762,ISO_019774,ISO_019775,ISO_019778,ISO_019782,ISO_019784,ISO_019796,ISO_019802,ISO_019812,ISO_019818,ISO_019817,ISO_019826,ISO_019835,ISO_019837,ISO_019845,ISO_019847,ISO_019854,ISO_019863,ISO_019864,ISO_019859,ISO_019867,ISO_019869,ISO_019876,ISO_019880,ISO_019884,ISO_019891,ISO_019893,ISO_019900,ISO_019935,ISO_019937,ISO_019930,ISO_019955,ISO_019951,ISO_019952,ISO_019947,ISO_019948,ISO_019950,ISO_019954,ISO_019958,ISO_019960,ISO_019962,ISO_019961,ISO_019963,ISO_019967,ISO_019969,ISO_019971,ISO_019975,ISO_019976,ISO_019980,ISO_019977,ISO_019981,ISO_019987,ISO_019988,ISO_019990,ISO_019992,ISO_019995,ISO_020002	1566	134314	135880	1	JCVISYN3A_0221	pyk	0			1	JCVISYN3A_0221	pyk	isoform_gene_combined
OP3A_00133	CP016816.2	+	136863	137856	21	160	ISO_020151,ISO_020168,ISO_020183,ISO_020226,ISO_020234,ISO_020275,ISO_020280,ISO_020279,ISO_020285,ISO_020283,ISO_020315,ISO_020332,ISO_020341,ISO_020348,ISO_020351,ISO_020358,ISO_020360,ISO_020364,ISO_020366,ISO_020368,ISO_020370	993	136863	137856	1	JCVISYN3A_0222	thrRS	0			1	JCVISYN3A_0222	thrRS	isoform_operon_merged
OP3A_00134	CP016816.2	+	138080	138285	1	7	ISO_020379	205	138080	138285	0			0			0			isoform_operon
OP3A_00135	CP016816.2	+	138366	139657	12	72	ISO_020400,ISO_020401,ISO_020409,ISO_020424,ISO_020478,ISO_020534,ISO_020549,ISO_020556,ISO_020636,ISO_020634,ISO_020639,ISO_020643	1291	138366	139657	1	JCVISYN3A_0227	pdhC	0			1	JCVISYN3A_0227	pdhC	isoform_gene_combined
OP3A_00136	CP016816.2	+	139709	141542	22	150	ISO_020699,ISO_020778,ISO_020808,ISO_020855,ISO_020861,ISO_020865,ISO_020870,ISO_020915,ISO_020923,ISO_020926,ISO_020931,ISO_020932,ISO_020936,ISO_020964,ISO_020963,ISO_020961,ISO_020959,ISO_021017,ISO_021025,ISO_021033,ISO_021039,ISO_021043	1833	139709	141542	1	JCVISYN3A_0228	lpdA	0			1	JCVISYN3A_0228	lpdA	isoform_gene_combined
OP3A_00137	CP016816.2	+	141552	143789	96	1057	ISO_021065,ISO_021066,ISO_021077,ISO_021156,ISO_021178,ISO_021208,ISO_021242,ISO_021245,ISO_021268,ISO_021329,ISO_021344,ISO_021355,ISO_021375,ISO_021474,ISO_021482,ISO_021496,ISO_021519,ISO_021524,ISO_021542,ISO_021553,ISO_021557,ISO_021580,ISO_021584,ISO_021587,ISO_021593,ISO_021598,ISO_021603,ISO_021608,ISO_021607,ISO_021609,ISO_021614,ISO_021613,ISO_021619,ISO_021624,ISO_021626,ISO_021633,ISO_021637,ISO_021641,ISO_021644,ISO_021646,ISO_021651,ISO_021655,ISO_021656,ISO_021658,ISO_021661,ISO_021668,ISO_021671,ISO_021678,ISO_021677,ISO_021691,ISO_021695,ISO_021692,ISO_021693,ISO_021694,ISO_021703,ISO_021704,ISO_021705,ISO_021698,ISO_021712,ISO_021713,ISO_021700,ISO_021709,ISO_021710,ISO_021739,ISO_021742,ISO_021747,ISO_021758,ISO_021757,ISO_021768,ISO_021769,ISO_021777,ISO_021782,ISO_021784,ISO_021785,ISO_021790,ISO_021786,ISO_021791,ISO_021792,ISO_021801,ISO_021806,ISO_021811,ISO_021812,ISO_021815,ISO_021820,ISO_021827,ISO_021831,ISO_021837,ISO_021841,ISO_021848,ISO_021852,ISO_021856,ISO_021860,ISO_021871,ISO_021873,ISO_021878,ISO_021879	2237	141552	143789	3	JCVISYN3A_0228,JCVISYN3A_0229,JCVISYN3A_0230	lpdA,pta,ackA	0			2	JCVISYN3A_0228,JCVISYN3A_0229	lpdA,pta	isoform_operon_merged
OP3A_00138	CP016816.2	+	143883	144924	36	358	ISO_021890,ISO_021893,ISO_021894,ISO_021895,ISO_021914,ISO_021932,ISO_021938,ISO_021943,ISO_021967,ISO_021988,ISO_021982,ISO_022009,ISO_022018,ISO_022023,ISO_022032,ISO_022034,ISO_022040,ISO_022049,ISO_022050,ISO_022078,ISO_022092,ISO_022104,ISO_022101,ISO_022105,ISO_022136,ISO_022146,ISO_022139,ISO_022140,ISO_022137,ISO_022152,ISO_022180,ISO_022194,ISO_022203,ISO_022224,ISO_022244,ISO_022242	1041	143883	144924	1	JCVISYN3A_0233	ptsI	0			1	JCVISYN3A_0233	ptsI	isoform_operon_merged
OP3A_00139	CP016816.2	+	144926	146561	161	3086	ISO_022295,ISO_022288,ISO_022281,ISO_022285,ISO_022300,ISO_022347,ISO_022357,ISO_022365,ISO_022377,ISO_022380,ISO_022383,ISO_022393,ISO_022399,ISO_022404,ISO_022475,ISO_022473,ISO_022474,ISO_022471,ISO_022469,ISO_022476,ISO_022483,ISO_022478,ISO_022484,ISO_022491,ISO_022490,ISO_022493,ISO_022497,ISO_022489,ISO_022524,ISO_022526,ISO_022583,ISO_022587,ISO_022579,ISO_022582,ISO_022580,ISO_022592,ISO_022581,ISO_022577,ISO_022598,ISO_022578,ISO_022589,ISO_022591,ISO_022599,ISO_022604,ISO_022605,ISO_022607,ISO_022611,ISO_022610,ISO_022613,ISO_022622,ISO_022624,ISO_022632,ISO_022623,ISO_022626,ISO_022629,ISO_022638,ISO_022643,ISO_022656,ISO_022666,ISO_022670,ISO_022669,ISO_022668,ISO_022675,ISO_022682,ISO_022684,ISO_022688,ISO_022683,ISO_022687,ISO_022685,ISO_022692,ISO_022691,ISO_022694,ISO_022696,ISO_022705,ISO_022701,ISO_022702,ISO_022697,ISO_022699,ISO_022711,ISO_022703,ISO_022698,ISO_022704,ISO_022716,ISO_022722,ISO_022724,ISO_022723,ISO_022729,ISO_022740,ISO_022738,ISO_022739,ISO_022747,ISO_022750,ISO_022752,ISO_022753,ISO_022761,ISO_022766,ISO_022763,ISO_022764,ISO_022768,ISO_022775,ISO_022771,ISO_022772,ISO_022786,ISO_022787,ISO_022788,ISO_022789,ISO_022796,ISO_022799,ISO_022797,ISO_022798,ISO_022806,ISO_022807,ISO_022810,ISO_022815,ISO_022822,ISO_022825,ISO_022829,ISO_022831,ISO_022833,ISO_022840,ISO_022839,ISO_022849,ISO_022854,ISO_022858,ISO_022860,ISO_022859,ISO_022868,ISO_022892,ISO_022891,ISO_022894,ISO_022898,ISO_022905,ISO_022904,ISO_022899,ISO_022900,ISO_022901,ISO_022906,ISO_022902,ISO_022916,ISO_022921,ISO_022922,ISO_022924,ISO_022925,ISO_022929,ISO_022930,ISO_022936,ISO_022935,ISO_022938,ISO_022940,ISO_022942,ISO_022946,ISO_022948,ISO_022950,ISO_022953,ISO_022956,ISO_022959,ISO_022961,ISO_022962,ISO_022963,ISO_022967,ISO_022969	1635	144926	146561	3	JCVISYN3A_0233,JCVISYN3A_0234,JCVISYN3A_0235	ptsI,crr,JCVISYN3A_0235	0			1	JCVISYN3A_0233	ptsI	isoform_operon_merged
OP3A_00140	CP016816.2	-	146528	147347	163	4318	ISO_082461,ISO_082513,ISO_082474,ISO_082485,ISO_082496,ISO_082504,ISO_082521,ISO_082535,ISO_082542,ISO_082552,ISO_082584,ISO_082648,ISO_082446,ISO_082459,ISO_082630,ISO_082491,ISO_082466,ISO_082476,ISO_082635,ISO_082515,ISO_082560,ISO_082641,ISO_082462,ISO_082475,ISO_082645,ISO_082463,ISO_082555,ISO_082586,ISO_082600,ISO_082612,ISO_082668,ISO_082477,ISO_082489,ISO_082497,ISO_082505,ISO_082514,ISO_082532,ISO_082540,ISO_082567,ISO_082577,ISO_082593,ISO_082616,ISO_082629,ISO_082649,ISO_082642,ISO_082614,ISO_082559,ISO_082467,ISO_082473,ISO_082478,ISO_082482,ISO_082492,ISO_082498,ISO_082503,ISO_082507,ISO_082516,ISO_082523,ISO_082526,ISO_082534,ISO_082536,ISO_082544,ISO_082557,ISO_082565,ISO_082570,ISO_082585,ISO_082598,ISO_082608,ISO_082626,ISO_082636,ISO_082650,ISO_082667,ISO_082458,ISO_082627,ISO_082651,ISO_082609,ISO_082556,ISO_082637,ISO_082569,ISO_082617,ISO_082643,ISO_082631,ISO_082537,ISO_082562,ISO_082604,ISO_082499,ISO_082588,ISO_082620,ISO_082658,ISO_082634,ISO_082607,ISO_082646,ISO_082638,ISO_082639,ISO_082573,ISO_082605,ISO_082553,ISO_082592,ISO_082619,ISO_082628,ISO_082633,ISO_082662,ISO_082684,ISO_082706,ISO_082760,ISO_082770,ISO_082777,ISO_082877,ISO_082652,ISO_082632,ISO_082653,ISO_082761,ISO_082793,ISO_082804,ISO_082698,ISO_082708,ISO_082714,ISO_082721,ISO_082723,ISO_082726,ISO_082733,ISO_082739,ISO_082744,ISO_082747,ISO_082754,ISO_082757,ISO_082771,ISO_082775,ISO_082782,ISO_082790,ISO_082794,ISO_082799,ISO_082807,ISO_082813,ISO_082815,ISO_082822,ISO_082828,ISO_082836,ISO_082842,ISO_082856,ISO_082738,ISO_082876,ISO_082843,ISO_082854,ISO_082765,ISO_082783,ISO_082741,ISO_082731,ISO_082778,ISO_082858,ISO_082863,ISO_082846,ISO_082859,ISO_082864,ISO_082860,ISO_082847,ISO_082865,ISO_082866,ISO_082844,ISO_082849,ISO_082857,ISO_082848,ISO_082867,ISO_082852	819	147347	146528	1	JCVISYN3A_0238	rpsD	0			1	JCVISYN3A_0238	rpsD	isoform_operon
OP3A_00141	CP016816.2	+	147458	149246	0	0		1788	147458	149246	1	JCVISYN3A_0239	JCVISYN3A_0239	0			1	JCVISYN3A_0239	JCVISYN3A_0239	rescue_single
OP3A_00142	CP016816.2	+	149545	150466	4	33	ISO_023092,ISO_023143,ISO_023151,ISO_023158	921	149545	150466	1	JCVISYN3A_0240	thiI	0			1	JCVISYN3A_0240	thiI	isoform_gene_combined
OP3A_00143	CP016816.2	-	150616	151206	31	258	ISO_082922,ISO_082923,ISO_082924,ISO_082926,ISO_082936,ISO_082943,ISO_082949,ISO_082959,ISO_082965,ISO_082977,ISO_082985,ISO_082990,ISO_083007,ISO_083013,ISO_083025,ISO_083044,ISO_083050,ISO_083058,ISO_083067,ISO_082933,ISO_082940,ISO_082998,ISO_082983,ISO_082935,ISO_082942,ISO_082948,ISO_082980,ISO_082966,ISO_083027,ISO_083077,ISO_083047	590	151206	150616	2	JCVISYN3A_0247,JCVISYN3A_0248	ysxC%3B yihA,JCVISYN3A_0248	0			2	JCVISYN3A_0247,JCVISYN3A_0248	ysxC%3B yihA,JCVISYN3A_0248	isoform_operon
OP3A_00144	CP016816.2	-	151759	152338	0	33		579	152338	151759	1	JCVISYN3A_0249	JCVISYN3A_0249	0			1	JCVISYN3A_0249	JCVISYN3A_0249	rescue_single
OP3A_00145	CP016816.2	-	152498	153036	16	102	ISO_083808,ISO_083739,ISO_083755,ISO_083889,ISO_083870,ISO_083810,ISO_083880,ISO_083877,ISO_083873,ISO_083901,ISO_083896,ISO_083878,ISO_083869,ISO_083898,ISO_083874,ISO_083881	538	153036	152498	1	JCVISYN3A_0250	JCVISYN3A_0250	0			1	JCVISYN3A_0250	JCVISYN3A_0250	isoform_operon
OP3A_00146	CP016816.2	-	153036	154143	35	457	ISO_084127,ISO_084125,ISO_084257,ISO_084065,ISO_084106,ISO_084112,ISO_084131,ISO_084155,ISO_084123,ISO_084161,ISO_084086,ISO_084113,ISO_084149,ISO_084059,ISO_084135,ISO_084258,ISO_084141,ISO_084128,ISO_084139,ISO_084132,ISO_084143,ISO_084129,ISO_084239,ISO_084254,ISO_084223,ISO_084240,ISO_084256,ISO_084288,ISO_084336,ISO_084275,ISO_084286,ISO_084235,ISO_084248,ISO_084260,ISO_084381	1107	154143	153036	2	JCVISYN3A_0253,JCVISYN3A_0254	greA,uvrC	0			2	JCVISYN3A_0253,JCVISYN3A_0254	greA,uvrC	isoform_operon_merged
OP3A_00147	CP016816.2	-	154152	155003	4	24	ISO_084441,ISO_084470,ISO_084630,ISO_084591	851	155003	154152	1	JCVISYN3A_0254	uvrC	0			1	JCVISYN3A_0254	uvrC	isoform_gene_combined
OP3A_00148	CP016816.2	-	155602	157259	45	356	ISO_084916,ISO_084888,ISO_084914,ISO_084917,ISO_084919,ISO_084915,ISO_084920,ISO_084930,ISO_084993,ISO_084925,ISO_084994,ISO_084954,ISO_084958,ISO_084964,ISO_084977,ISO_084984,ISO_084991,ISO_085038,ISO_085001,ISO_085052,ISO_084985,ISO_085156,ISO_084995,ISO_085034,ISO_085040,ISO_085071,ISO_085093,ISO_085106,ISO_085041,ISO_085148,ISO_085152,ISO_085176,ISO_085154,ISO_085155,ISO_085158,ISO_085221,ISO_085238,ISO_085245,ISO_085258,ISO_085272,ISO_085275,ISO_085314,ISO_085411,ISO_085426,ISO_085453	1657	157259	155602	1	JCVISYN3A_0257	rnjB	0			1	JCVISYN3A_0257	rnjB	isoform_gene_combined
